db_name	db_version	table_name	column_name	column_type	url	description
postgres	8.0	domains	data_type	character_data	https://www.postgresql.org/docs/8.0/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	8.1	domains	data_type	character_data	https://www.postgresql.org/docs/8.1/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	8.2	domains	data_type	character_data	https://www.postgresql.org/docs/8.2/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	8.3	domains	data_type	character_data	https://www.postgresql.org/docs/8.3/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	8.4	domains	data_type	character_data	https://www.postgresql.org/docs/8.4/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	9.0	domains	data_type	character_data	https://www.postgresql.org/docs/9.0/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	9.1	domains	data_type	character_data	https://www.postgresql.org/docs/9.1/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	9.2	domains	data_type	character_data	https://www.postgresql.org/docs/9.2/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	9.3	domains	data_type	character_data	https://www.postgresql.org/docs/9.3/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	9.4	domains	data_type	character_data	https://www.postgresql.org/docs/9.4/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	9.5	domains	data_type	character_data	https://www.postgresql.org/docs/9.5/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	9.6	domains	data_type	character_data	https://www.postgresql.org/docs/9.6/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	10	domains	data_type	character_data	https://www.postgresql.org/docs/10/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	11	domains	data_type	character_data	https://www.postgresql.org/docs/11/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	12	domains	data_type	character_data	https://www.postgresql.org/docs/12/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	13	domains	data_type	character_data	https://www.postgresql.org/docs/13/infoschema-domains.html	Data type of the domain, if it is a built-in type, or ARRAY if it is some array (in that case, see the view element_types), else USER-DEFINED (in that case, the type is identified in udt_name and associated columns)
postgres	8.4	domains	datetime_precision	cardinal_number	https://www.postgresql.org/docs/8.4/infoschema-domains.html	If data_type identifies a date, time, timestamp, or interval type, this column contains the (declared or implicit) fractional seconds precision of the type for this domain, that is, the number of decimal digits maintained following the decimal point in the seconds value. For all other data types, this column is null
postgres	9.0	domains	datetime_precision	cardinal_number	https://www.postgresql.org/docs/9.0/infoschema-domains.html	If data_type identifies a date, time, timestamp, or interval type, this column contains the (declared or implicit) fractional seconds precision of the type for this domain, that is, the number of decimal digits maintained following the decimal point in the seconds value. For all other data types, this column is null
postgres	9.1	domains	datetime_precision	cardinal_number	https://www.postgresql.org/docs/9.1/infoschema-domains.html	If data_type identifies a date, time, timestamp, or interval type, this column contains the (declared or implicit) fractional seconds precision of the type for this domain, that is, the number of decimal digits maintained following the decimal point in the seconds value. For all other data types, this column is null
postgres	9.2	domains	datetime_precision	cardinal_number	https://www.postgresql.org/docs/9.2/infoschema-domains.html	If data_type identifies a date, time, timestamp, or interval type, this column contains the (declared or implicit) fractional seconds precision of the type for this domain, that is, the number of decimal digits maintained following the decimal point in the seconds value. For all other data types, this column is null
postgres	9.3	domains	datetime_precision	cardinal_number	https://www.postgresql.org/docs/9.3/infoschema-domains.html	If data_type identifies a date, time, timestamp, or interval type, this column contains the (declared or implicit) fractional seconds precision of the type for this domain, that is, the number of decimal digits maintained following the decimal point in the seconds value. For all other data types, this column is null
postgres	9.4	domains	datetime_precision	cardinal_number	https://www.postgresql.org/docs/9.4/infoschema-domains.html	If data_type identifies a date, time, timestamp, or interval type, this column contains the (declared or implicit) fractional seconds precision of the type for this domain, that is, the number of decimal digits maintained following the decimal point in the seconds value. For all other data types, this column is null
postgres	9.5	domains	datetime_precision	cardinal_number	https://www.postgresql.org/docs/9.5/infoschema-domains.html	If data_type identifies a date, time, timestamp, or interval type, this column contains the (declared or implicit) fractional seconds precision of the type for this domain, that is, the number of decimal digits maintained following the decimal point in the seconds value. For all other data types, this column is null
postgres	9.6	domains	datetime_precision	cardinal_number	https://www.postgresql.org/docs/9.6/infoschema-domains.html	If data_type identifies a date, time, timestamp, or interval type, this column contains the (declared or implicit) fractional seconds precision of the type for this domain, that is, the number of decimal digits maintained following the decimal point in the seconds value. For all other data types, this column is null
postgres	10	domains	datetime_precision	cardinal_number	https://www.postgresql.org/docs/10/infoschema-domains.html	If data_type identifies a date, time, timestamp, or interval type, this column contains the (declared or implicit) fractional seconds precision of the type for this domain, that is, the number of decimal digits maintained following the decimal point in the seconds value. For all other data types, this column is null
postgres	11	domains	datetime_precision	cardinal_number	https://www.postgresql.org/docs/11/infoschema-domains.html	If data_type identifies a date, time, timestamp, or interval type, this column contains the (declared or implicit) fractional seconds precision of the type for this domain, that is, the number of decimal digits maintained following the decimal point in the seconds value. For all other data types, this column is null
